clause_id,law_id,chapter,article,article_title,word_count,char_count,is_empty,n_tags,n_refs
LHT_2014_D16_K2,LHT_2014,2,16,Thủ tục đăng ký khai sinh,120,503,False,3,2
LHT_2014_D16_K3,LHT_2014,2,16,Thủ tục đăng ký khai sinh,52,219,False,3,0
LHT_2014_D17_K1,LHT_2014,2,17,Thẩm quyền đăng ký kết hôn và nội dung Giấy chứng nhận kết hôn,22,90,False,2,0
LHT_2014_D17_K2,LHT_2014,2,17,Thẩm quyền đăng ký kết hôn và nội dung Giấy chứng nhận kết hôn,72,317,False,3,0
LHT_2014_D18_K1,LHT_2014,2,18,Thủ tục đăng ký kết hôn,31,125,False,3,0
LHT_2014_D18_K2,LHT_2014,2,18,Thủ tục đăng ký kết hôn,125,537,False,3,2
LHT_2014_D19_K0,LHT_2014,2,19,"Thẩm quyền đăng ký giám hộ, chấm dứt giám hộ",44,184,False,2,0
LHT_2014_D20_K1,LHT_2014,2,20,Thủ tục đăng ký giám hộ cử,40,165,False,2,1
LHT_2014_D20_K2,LHT_2014,2,20,Thủ tục đăng ký giám hộ cử,75,316,False,2,1
LHT_2014_D21_K1,LHT_2014,2,21,Đăng ký giám hộ đương nhiên,75,335,False,2,1
LHT_2014_D21_K2,LHT_2014,2,21,Đăng ký giám hộ đương nhiên,22,99,False,1,1
LHT_2014_D22_K1,LHT_2014,2,22,Đăng ký chấm dứt giám hộ,47,194,False,2,1
LHT_2014_D22_K2,LHT_2014,2,22,Đăng ký chấm dứt giám hộ,89,375,False,2,2
LHT_2014_D23_K0,LHT_2014,2,23,Đăng ký thay đổi giám hộ,54,230,False,2,2
LHT_2014_D24_K0,LHT_2014,2,24,"Thẩm quyền đăng ký nhận cha, mẹ, con",28,122,False,2,0
LHT_2014_D25_K1,LHT_2014,2,25,"Thủ tục đăng ký nhận cha, mẹ, con",47,200,False,2,0
LHT_2014_D25_K2,LHT_2014,2,25,"Thủ tục đăng ký nhận cha, mẹ, con",98,425,False,3,1
LHT_2014_D26_K1,LHT_2014,2,26,Phạm vi thay đổi hộ tịch,30,125,False,2,0
LHT_2014_D26_K2,LHT_2014,2,26,Phạm vi thay đổi hộ tịch,30,134,False,2,1
LHT_2014_D27_K0,LHT_2014,2,27,"Thẩm quyền đăng ký thay đổi, cải chính, bổ sung hộ tịch",53,227,False,2,0
LHT_2014_D28_K1,LHT_2014,2,28,"Thủ tục đăng ký thay đổi, cải chính hộ tịch",30,129,False,2,0
LHT_2014_D28_K2,LHT_2014,2,28,"Thủ tục đăng ký thay đổi, cải chính hộ tịch",162,714,False,2,1
LHT_2014_D28_K3,LHT_2014,2,28,"Thủ tục đăng ký thay đổi, cải chính hộ tịch",110,474,False,2,0
LHT_2014_D29_K1,LHT_2014,2,29,Thủ tục bổ sung hộ tịch,26,109,False,2,0
LHT_2014_D29_K2,LHT_2014,2,29,Thủ tục bổ sung hộ tịch,113,484,False,2,1
LHT_2014_D30_K1,LHT_2014,2,30,Trách nhiệm thông báo khi có sự thay đổi hộ tịch,120,517,False,3,1
LHT_2014_D30_K2,LHT_2014,2,30,Trách nhiệm thông báo khi có sự thay đổi hộ tịch,22,105,False,1,0
LHT_2014_D31_K0,LHT_2014,2,31,"Thủ tục ghi vào Sổ hộ tịch việc thay đổi hộ tịch theo bản án, quyết định của cơ quan nhà nước có thẩm quyền",49,214,False,2,1
LHT_2014_D32_K0,LHT_2014,2,32,Thẩm quyền đăng ký khai tử,61,272,False,3,0
LHT_2014_D33_K1,LHT_2014,2,33,Thời hạn và trách nhiệm đăng ký khai tử,61,284,False,3,0
LHT_2014_D33_K2,LHT_2014,2,33,Thời hạn và trách nhiệm đăng ký khai tử,46,209,False,2,0
LHT_2014_D34_K1,LHT_2014,2,34,Thủ tục đăng ký khai tử,35,148,False,2,0
LHT_2014_D34_K2,LHT_2014,2,34,Thủ tục đăng ký khai tử,91,383,False,2,1
LHT_2014_D35_K1,LHT_2014,3,35,Thẩm quyền đăng ký khai sinh,87,373,False,3,0
LHT_2014_D35_K2,LHT_2014,3,35,Thẩm quyền đăng ký khai sinh,40,162,False,2,0
LHT_2014_D36_K1,LHT_2014,3,36,Thủ tục đăng ký khai sinh,95,419,False,2,1
LHT_2014_D36_K2,LHT_2014,3,36,Thủ tục đăng ký khai sinh,121,533,False,2,3
LHT_2014_D36_K3,LHT_2014,3,36,Thủ tục đăng ký khai sinh,25,110,False,1,1
LHT_2014_D37_K1,LHT_2014,3,37,Thẩm quyền đăng ký kết hôn,83,376,False,2,0
LHT_2014_D37_K2,LHT_2014,3,37,Thẩm quyền đăng ký kết hôn,41,177,False,1,0
LHT_2014_D38_K1,LHT_2014,3,38,Thủ tục đăng ký kết hôn,98,437,False,3,0
LHT_2014_D38_K2,LHT_2014,3,38,Thủ tục đăng ký kết hôn,61,272,False,2,1
LHT_2014_D38_K3,LHT_2014,3,38,Thủ tục đăng ký kết hôn,92,386,False,3,0
LHT_2014_D38_K4,LHT_2014,3,38,Thủ tục đăng ký kết hôn,78,349,False,2,0
LHT_2014_D39_K0,LHT_2014,3,39,"Thẩm quyền đăng ký giám hộ, chấm dứt giám hộ",59,258,False,2,0
LHT_2014_D40_K1,LHT_2014,3,40,Thủ tục đăng ký giám hộ cử,36,149,False,2,1
LHT_2014_D40_K2,LHT_2014,3,40,Thủ tục đăng ký giám hộ cử,80,346,False,2,1
LHT_2014_D41_K0,LHT_2014,3,41,Đăng ký giám hộ đương nhiên,35,154,False,1,1
LHT_2014_D42_K0,LHT_2014,3,42,"Thủ tục đăng ký chấm dứt, thay đổi giám hộ",34,149,False,2,2
LHT_2014_D43_K0,LHT_2014,3,43,"Thẩm quyền đăng ký nhận cha, mẹ, con",105,479,False,3,0
LHT_2014_D44_K1,LHT_2014,3,44,"Thủ tục đăng ký nhận cha, mẹ, con",93,417,False,3,0
LHT_2014_D44_K2,LHT_2014,3,44,"Thủ tục đăng ký nhận cha, mẹ, con",94,410,False,3,1
LHT_2014_D44_K3,LHT_2014,3,44,"Thủ tục đăng ký nhận cha, mẹ, con",41,183,False,2,0
LHT_2014_D44_K4,LHT_2014,3,44,"Thủ tục đăng ký nhận cha, mẹ, con",46,195,False,2,0
LHT_2014_D45_K0,LHT_2014,3,45,Phạm vi thay đổi hộ tịch,15,64,False,1,1
LHT_2014_D46_K1,LHT_2014,3,46,"Thẩm quyền đăng ký thay đổi, cải chính, bổ sung hộ tịch, xác định lại dân tộc",53,236,False,3,0
LHT_2014_D46_K2,LHT_2014,3,46,"Thẩm quyền đăng ký thay đổi, cải chính, bổ sung hộ tịch, xác định lại dân tộc",41,184,False,2,0
LHT_2014_D46_K3,LHT_2014,3,46,"Thẩm quyền đăng ký thay đổi, cải chính, bổ sung hộ tịch, xác định lại dân tộc",54,231,False,2,0
LHT_2014_D47_K1,LHT_2014,3,47,"Thủ tục đăng ký thay đổi, cải chính, bổ sung hộ tịch, xác định lại dân tộc",61,271,False,2,1
LHT_2014_D47_K2,LHT_2014,3,47,"Thủ tục đăng ký thay đổi, cải chính, bổ sung hộ tịch, xác định lại dân tộc",22,94,False,1,1
LHT_2014_D48_K1,LHT_2014,3,48,Thẩm quyền ghi vào Sổ hộ tịch việc hộ tịch của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài,55,246,False,2,0
LHT_2014_D48_K2,LHT_2014,3,48,Thẩm quyền ghi vào Sổ hộ tịch việc hộ tịch của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài,43,180,False,2,0
LHT_2014_D48_K3,LHT_2014,3,48,Thẩm quyền ghi vào Sổ hộ tịch việc hộ tịch của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài,48,209,False,1,1
LHT_2014_D49_K1,LHT_2014,3,49,"Thủ tục ghi vào Sổ hộ tịch việc khai sinh; giám hộ; nhận cha, mẹ, con; xác định cha, mẹ, con; nuôi con nuôi; thay đổi hộ tịch; khai tử",71,316,False,2,0
LHT_2014_D49_K2,LHT_2014,3,49,"Thủ tục ghi vào Sổ hộ tịch việc khai sinh; giám hộ; nhận cha, mẹ, con; xác định cha, mẹ, con; nuôi con nuôi; thay đổi hộ tịch; khai tử",73,325,False,2,1
LHT_2014_D50_K1,LHT_2014,3,50,"Thủ tục ghi vào Sổ hộ tịch việc kết hôn, ly hôn, hủy việc kết hôn",57,247,False,1,0
LHT_2014_D50_K2,LHT_2014,3,50,"Thủ tục ghi vào Sổ hộ tịch việc kết hôn, ly hôn, hủy việc kết hôn",64,275,False,2,1
LHT_2014_D50_K3,LHT_2014,3,50,"Thủ tục ghi vào Sổ hộ tịch việc kết hôn, ly hôn, hủy việc kết hôn",24,107,False,1,1
LHT_2014_D51_K1,LHT_2014,3,51,Thẩm quyền đăng ký khai tử,39,176,False,2,0
LHT_2014_D51_K2,LHT_2014,3,51,Thẩm quyền đăng ký khai tử,48,219,False,1,1
LHT_2014_D52_K1,LHT_2014,3,52,Thủ tục đăng ký khai tử,32,133,False,1,0
LHT_2014_D52_K2,LHT_2014,3,52,Thủ tục đăng ký khai tử,84,366,False,2,1
LHT_2014_D52_K3,LHT_2014,3,52,Thủ tục đăng ký khai tử,82,364,False,2,0
LHT_2014_D53_K1,LHT_2014,4,53,Đăng ký hộ tịch cho công dân Việt Nam cư trú ở nước ngoài,55,239,False,2,1
LHT_2014_D53_K2,LHT_2014,4,53,Đăng ký hộ tịch cho công dân Việt Nam cư trú ở nước ngoài,50,216,False,1,0
LHT_2014_D54_K1,LHT_2014,4,54,Công chức làm công tác hộ tịch tại Cơ quan đại diện,27,118,False,1,0
LHT_2014_D54_K2,LHT_2014,4,54,Công chức làm công tác hộ tịch tại Cơ quan đại diện,41,196,False,1,0
LHT_2014_D55_K0,LHT_2014,4,55,Lập Sổ hộ tịch tại Bộ Ngoại giao,51,214,False,2,0
LHT_2014_D56_K0,LHT_2014,4,56,Trách nhiệm báo cáo của Cơ quan đại diện,57,235,False,2,0
LHT_2014_D57_K1,LHT_2014,5,57,Cơ sở dữ liệu hộ tịch,61,258,False,2,0
LHT_2014_D57_K2,LHT_2014,5,57,Cơ sở dữ liệu hộ tịch,31,117,False,1,0
LHT_2014_D58_K1,LHT_2014,5,58,Sổ hộ tịch,63,274,False,2,0
LHT_2014_D58_K2,LHT_2014,5,58,Sổ hộ tịch,77,331,False,2,0
LHT_2014_D58_K3,LHT_2014,5,58,Sổ hộ tịch,31,134,False,1,0
LHT_2014_D59_K1,LHT_2014,5,59,Cơ sở dữ liệu hộ tịch điện tử,60,250,False,2,0
LHT_2014_D59_K2,LHT_2014,5,59,Cơ sở dữ liệu hộ tịch điện tử,76,323,False,2,0
LHT_2014_D60_K1,LHT_2014,5,60,"Cập nhật, điều chỉnh thông tin hộ tịch cá nhân trong Cơ sở dữ liệu hộ tịch điện tử",64,270,False,2,0
LHT_2014_D60_K2,LHT_2014,5,60,"Cập nhật, điều chỉnh thông tin hộ tịch cá nhân trong Cơ sở dữ liệu hộ tịch điện tử",41,174,False,2,0
LHT_2014_D61_K1,LHT_2014,5,61,"Nguyên tắc quản lý, khai thác Cơ sở dữ liệu hộ tịch",39,171,False,2,0
LHT_2014_D61_K2,LHT_2014,5,61,"Nguyên tắc quản lý, khai thác Cơ sở dữ liệu hộ tịch",26,104,False,1,0
LHT_2014_D62_K1,LHT_2014,5,62,Cấp bản chính trích lục hộ tịch khi đăng ký hộ tịch,37,159,False,2,0
LHT_2014_D62_K2,LHT_2014,5,62,Cấp bản chính trích lục hộ tịch khi đăng ký hộ tịch,11,52,False,1,0
LHT_2014_D63_K0,LHT_2014,5,63,Cấp bản sao trích lục hộ tịch về sự kiện hộ tịch đã đăng ký,41,168,False,2,0
LHT_2014_D64_K1,LHT_2014,5,64,Thủ tục cấp bản sao trích lục hộ tịch,78,328,False,2,0
LHT_2014_D64_K2,LHT_2014,5,64,Thủ tục cấp bản sao trích lục hộ tịch,33,139,False,1,0
LHT_2014_D65_K1,LHT_2014,6,65,Trách nhiệm của Chính phủ,26,114,False,1,0
LHT_2014_D65_K2,LHT_2014,6,65,Trách nhiệm của Chính phủ,115,488,False,2,0
LHT_2014_D66_K1,LHT_2014,6,66,Trách nhiệm của Bộ Tư pháp,28,126,False,2,0
LHT_2014_D66_K2,LHT_2014,6,66,Trách nhiệm của Bộ Tư pháp,48,219,False,2,0
LHT_2014_D66_K3,LHT_2014,6,66,Trách nhiệm của Bộ Tư pháp,65,271,False,1,0
LHT_2014_D66_K4,LHT_2014,6,66,Trách nhiệm của Bộ Tư pháp,18,85,False,1,0
LHT_2014_D67_K1,LHT_2014,6,67,Trách nhiệm của Bộ Ngoại giao,148,635,False,1,0
LHT_2014_D67_K2,LHT_2014,6,67,Trách nhiệm của Bộ Ngoại giao,120,533,False,1,1
LHT_2014_D68_K1,LHT_2014,6,68,Trách nhiệm của Bộ Công an,28,111,False,2,0
LHT_2014_D68_K2,LHT_2014,6,68,Trách nhiệm của Bộ Công an,17,71,False,1,0
LHT_2014_D68_K3,LHT_2014,6,68,Trách nhiệm của Bộ Công an,13,59,False,1,0
LHT_2014_D69_K1,LHT_2014,6,69,"Trách nhiệm của Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương",109,500,False,1,1
LHT_2014_D69_K2,LHT_2014,6,69,"Trách nhiệm của Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương",32,129,False,1,1
LHT_2014_D69_K3,LHT_2014,6,69,"Trách nhiệm của Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương",38,167,False,1,0
LHT_2014_D70_K1,LHT_2014,6,70,Trách nhiệm của Ủy ban nhân dân cấp huyện,100,448,False,1,1
LHT_2014_D70_K2,LHT_2014,6,70,Trách nhiệm của Ủy ban nhân dân cấp huyện,34,139,False,1,1
LHT_2014_D70_K3,LHT_2014,6,70,Trách nhiệm của Ủy ban nhân dân cấp huyện,70,303,False,1,1
LHT_2014_D70_K4,LHT_2014,6,70,Trách nhiệm của Ủy ban nhân dân cấp huyện,38,168,False,1,0
LHT_2014_D71_K1,LHT_2014,6,71,Trách nhiệm của Ủy ban nhân dân cấp xã,71,317,False,1,0
LHT_2014_D71_K2,LHT_2014,6,71,Trách nhiệm của Ủy ban nhân dân cấp xã,85,365,False,1,1
LHT_2014_D72_K1,LHT_2014,6,72,Công chức làm công tác hộ tịch,53,229,False,1,0
LHT_2014_D72_K2,LHT_2014,6,72,Công chức làm công tác hộ tịch,97,423,False,1,0
LHT_2014_D72_K3,LHT_2014,6,72,Công chức làm công tác hộ tịch,29,126,False,1,0
LHT_2014_D72_K4,LHT_2014,6,72,Công chức làm công tác hộ tịch,24,108,False,1,0
LHT_2014_D73_K1,LHT_2014,6,73,"Nhiệm vụ, quyền hạn của công chức làm công tác hộ tịch",60,284,False,1,1
LHT_2014_D73_K2,LHT_2014,6,73,"Nhiệm vụ, quyền hạn của công chức làm công tác hộ tịch",47,212,False,1,1
LHT_2014_D74_K1,LHT_2014,6,74,Những việc công chức làm công tác hộ tịch không được làm,23,109,False,2,0
LHT_2014_D74_K2,LHT_2014,6,74,Những việc công chức làm công tác hộ tịch không được làm,21,86,False,1,0
LHT_2014_D74_K3,LHT_2014,6,74,Những việc công chức làm công tác hộ tịch không được làm,24,101,False,1,1
LHT_2014_D74_K4,LHT_2014,6,74,Những việc công chức làm công tác hộ tịch không được làm,18,79,False,1,0
LHT_2014_D74_K5,LHT_2014,6,74,Những việc công chức làm công tác hộ tịch không được làm,14,59,False,1,1
LHT_2014_D74_K6,LHT_2014,6,74,Những việc công chức làm công tác hộ tịch không được làm,19,80,False,1,0
LHT_2014_D74_K7,LHT_2014,6,74,Những việc công chức làm công tác hộ tịch không được làm,44,190,False,1,1
LHT_2014_D75_K1,LHT_2014,7,75,"Giá trị của Sổ hộ tịch được lập, giấy tờ hộ tịch được cấp trước ngày Luật này có hiệu lực",46,200,False,1,0
LHT_2014_D75_K2,LHT_2014,7,75,"Giá trị của Sổ hộ tịch được lập, giấy tờ hộ tịch được cấp trước ngày Luật này có hiệu lực",31,129,False,1,0
LHT_2014_D76_K1,LHT_2014,7,76,Điều khoản chuyển tiếp,41,182,False,1,0
LHT_2014_D76_K2,LHT_2014,7,76,Điều khoản chuyển tiếp,27,121,False,1,0
LHT_2014_D76_K3,LHT_2014,7,76,Điều khoản chuyển tiếp,112,512,False,1,1
LHT_2014_D77_K1,LHT_2014,7,77,Hiệu lực thi hành,15,62,False,1,0
LHT_2014_D77_K2,LHT_2014,7,77,Hiệu lực thi hành,18,88,False,1,0
LQH_VBHN_D1,LQH_VBHN,1,1,Phạm vi điều chỉnh,39,194,False,4,0
LQH_VBHN_D2,LQH_VBHN,1,2,Đối tượng áp dụng,50,235,False,3,0
LQH_VBHN_D3_K1,LQH_VBHN,1,3,Giải thích từ ngữ,68,302,False,3,0
LQH_VBHN_D3_K2,LQH_VBHN,1,3,Giải thích từ ngữ,82,378,False,3,0
LQH_VBHN_D3_K3,LQH_VBHN,1,3,Giải thích từ ngữ,67,317,False,3,0
LQH_VBHN_D3_K4,LQH_VBHN,1,3,Giải thích từ ngữ,46,202,False,3,0
LQH_VBHN_D3_K5,LQH_VBHN,1,3,Giải thích từ ngữ,54,241,False,3,0
LQH_VBHN_D3_K6,LQH_VBHN,1,3,Giải thích từ ngữ,69,293,False,3,0
LQH_VBHN_D3_K7,LQH_VBHN,1,3,Giải thích từ ngữ,74,325,False,3,0
LQH_VBHN_D3_K8,LQH_VBHN,1,3,Giải thích từ ngữ,85,377,False,4,0
LQH_VBHN_D3_K9,LQH_VBHN,1,3,Giải thích từ ngữ,50,235,False,3,0
LQH_VBHN_D3_K10,LQH_VBHN,1,3,Giải thích từ ngữ,67,304,False,3,0
LQH_VBHN_D3_K11,LQH_VBHN,1,3,Giải thích từ ngữ,28,137,False,3,0
LQH_VBHN_D3_K12,LQH_VBHN,1,3,Giải thích từ ngữ,41,191,False,3,0
LQH_VBHN_D3_K13,LQH_VBHN,1,3,Giải thích từ ngữ,43,186,False,3,0
LQH_VBHN_D3_K14,LQH_VBHN,1,3,Giải thích từ ngữ,15,62,False,3,0
LQH_VBHN_D4_K1,LQH_VBHN,1,4,Nguyên tắc cơ bản trong hoạt động quy hoạch,34,151,False,3,0
LQH_VBHN_D4_K2,LQH_VBHN,1,4,Nguyên tắc cơ bản trong hoạt động quy hoạch,45,203,False,3,0
LQH_VBHN_D4_K3,LQH_VBHN,1,4,Nguyên tắc cơ bản trong hoạt động quy hoạch,21,96,False,3,0
LQH_VBHN_D4_K4,LQH_VBHN,1,4,Nguyên tắc cơ bản trong hoạt động quy hoạch,53,239,False,3,0
LQH_VBHN_D4_K5,LQH_VBHN,1,4,Nguyên tắc cơ bản trong hoạt động quy hoạch,43,203,False,3,0
LQH_VBHN_D4_K6,LQH_VBHN,1,4,Nguyên tắc cơ bản trong hoạt động quy hoạch,18,81,False,3,0
LQH_VBHN_D4_K7,LQH_VBHN,1,4,Nguyên tắc cơ bản trong hoạt động quy hoạch,9,41,False,3,0
LQH_VBHN_D4_K8,LQH_VBHN,1,4,Nguyên tắc cơ bản trong hoạt động quy hoạch,23,104,False,3,0
LQH_VBHN_D5_K1,LQH_VBHN,1,5,Hệ thống quy hoạch quốc gia,37,177,False,5,0
LQH_VBHN_D5_K2,LQH_VBHN,1,5,Hệ thống quy hoạch quốc gia,3,15,False,3,0
LQH_VBHN_D5_K3,LQH_VBHN,1,5,Hệ thống quy hoạch quốc gia,3,15,False,3,0
LQH_VBHN_D5_K4,LQH_VBHN,1,5,Hệ thống quy hoạch quốc gia,27,116,False,3,0
LQH_VBHN_D6_K1,LQH_VBHN,1,6,Mối quan hệ giữa các loại quy hoạch,60,281,False,4,0
LQH_VBHN_D6_K2,LQH_VBHN,1,6,Mối quan hệ giữa các loại quy hoạch,94,448,False,5,0
LQH_VBHN_D6_K3,LQH_VBHN,1,6,Mối quan hệ giữa các loại quy hoạch,122,583,False,5,0
LQH_VBHN_D6_K4,LQH_VBHN,1,6,Mối quan hệ giữa các loại quy hoạch,33,159,False,3,0
LQH_VBHN_D7_K1,LQH_VBHN,1,7,Trình tự trong hoạt động quy hoạch,21,95,False,3,0
LQH_VBHN_D7_K2,LQH_VBHN,1,7,Trình tự trong hoạt động quy hoạch,4,20,False,3,0
LQH_VBHN_D7_K3,LQH_VBHN,1,7,Trình tự trong hoạt động quy hoạch,7,36,False,3,0
LQH_VBHN_D7_K4,LQH_VBHN,1,7,Trình tự trong hoạt động quy hoạch,4,18,False,3,0
LQH_VBHN_D7_K5,LQH_VBHN,1,7,Trình tự trong hoạt động quy hoạch,4,20,False,3,0
LQH_VBHN_D8_K1,LQH_VBHN,1,8,Thời kỳ quy hoạch,32,136,False,3,0
LQH_VBHN_D8_K2,LQH_VBHN,1,8,Thời kỳ quy hoạch,50,212,False,4,0
LQH_VBHN_D9_K1,LQH_VBHN,1,9,Chi phí cho hoạt động quy hoạch,75,342,False,5,0
LQH_VBHN_D9_K2,LQH_VBHN,1,9,Chi phí cho hoạt động quy hoạch,88,435,False,5,0
LQH_VBHN_D9_K3,LQH_VBHN,1,9,Chi phí cho hoạt động quy hoạch,43,208,False,3,0
LQH_VBHN_D9_K4,LQH_VBHN,1,9,Chi phí cho hoạt động quy hoạch,8,37,False,3,1
LQH_VBHN_D10_K1,LQH_VBHN,1,10,Chính sách của nhà nước về hoạt động quy hoạch,32,144,False,3,0
LQH_VBHN_D10_K2,LQH_VBHN,1,10,Chính sách của nhà nước về hoạt động quy hoạch,46,211,False,3,0
LQH_VBHN_D10_K3,LQH_VBHN,1,10,Chính sách của nhà nước về hoạt động quy hoạch,40,191,False,3,0
LQH_VBHN_D10_K4,LQH_VBHN,1,10,Chính sách của nhà nước về hoạt động quy hoạch,35,163,False,3,0
LQH_VBHN_D10_K5,LQH_VBHN,1,10,Chính sách của nhà nước về hoạt động quy hoạch,19,90,False,3,0
LQH_VBHN_D11_K1,LQH_VBHN,1,11,Hợp tác quốc tế trong hoạt động quy hoạch,44,198,False,3,1
LQH_VBHN_D11_K2,LQH_VBHN,1,11,Hợp tác quốc tế trong hoạt động quy hoạch,40,183,False,3,0
LQH_VBHN_D11_K3,LQH_VBHN,1,11,Hợp tác quốc tế trong hoạt động quy hoạch,81,368,False,3,0
LQH_VBHN_D12_K1,LQH_VBHN,1,12,"Quyền và trách nhiệm của cơ quan, tổ chức, cộng đồng, cá nhân trong việc tham gia ý kiến, giám sát hoạt động quy hoạch",31,140,False,3,0
LQH_VBHN_D12_K2,LQH_VBHN,1,12,"Quyền và trách nhiệm của cơ quan, tổ chức, cộng đồng, cá nhân trong việc tham gia ý kiến, giám sát hoạt động quy hoạch",20,88,False,3,0
LQH_VBHN_D12_K3,LQH_VBHN,1,12,"Quyền và trách nhiệm của cơ quan, tổ chức, cộng đồng, cá nhân trong việc tham gia ý kiến, giám sát hoạt động quy hoạch",59,278,False,3,0
LQH_VBHN_D12_K4,LQH_VBHN,1,12,"Quyền và trách nhiệm của cơ quan, tổ chức, cộng đồng, cá nhân trong việc tham gia ý kiến, giám sát hoạt động quy hoạch",37,175,False,3,0
LQH_VBHN_D13_K1,LQH_VBHN,1,13,Các hành vi bị nghiêm cấm trong hoạt động quy hoạch,27,130,False,3,0
LQH_VBHN_D13_K2,LQH_VBHN,1,13,Các hành vi bị nghiêm cấm trong hoạt động quy hoạch,42,202,False,3,0
LQH_VBHN_D13_K3,LQH_VBHN,1,13,Các hành vi bị nghiêm cấm trong hoạt động quy hoạch,39,174,False,3,0
LQH_VBHN_D13_K4,LQH_VBHN,1,13,Các hành vi bị nghiêm cấm trong hoạt động quy hoạch,16,70,False,3,0
LQH_VBHN_D13_K5,LQH_VBHN,1,13,Các hành vi bị nghiêm cấm trong hoạt động quy hoạch,64,285,False,3,0
LQH_VBHN_D13_K6,LQH_VBHN,1,13,Các hành vi bị nghiêm cấm trong hoạt động quy hoạch,13,65,False,3,0
LQH_VBHN_D13_K7,LQH_VBHN,1,13,Các hành vi bị nghiêm cấm trong hoạt động quy hoạch,11,52,False,3,0
LQH_VBHN_D14_K1,LQH_VBHN,2,14,Thẩm quyền tổ chức lập quy hoạch,25,118,False,5,0
LQH_VBHN_D14_K2,LQH_VBHN,2,14,Thẩm quyền tổ chức lập quy hoạch,10,47,False,3,0
LQH_VBHN_D14_K3,LQH_VBHN,2,14,Thẩm quyền tổ chức lập quy hoạch,13,58,False,3,0
LQH_VBHN_D14_K4,LQH_VBHN,2,14,Thẩm quyền tổ chức lập quy hoạch,12,52,False,3,0
LQH_VBHN_D15_K1,LQH_VBHN,2,15,Nhiệm vụ lập quy hoạch,59,266,False,3,0
LQH_VBHN_D15_K2,LQH_VBHN,2,15,Nhiệm vụ lập quy hoạch,131,623,False,6,0
LQH_VBHN_D16_K2,LQH_VBHN,2,16,Quy trình lập quy hoạch,142,646,False,4,1
LQH_VBHN_D16_K4,LQH_VBHN,2,16,Quy trình lập quy hoạch,400,1814,False,4,1
LQH_VBHN_D16_K5,LQH_VBHN,2,16,Quy trình lập quy hoạch,8,37,False,3,1
LQH_VBHN_D17_K1,LQH_VBHN,2,17,Tổ chức tư vấn lập quy hoạch,36,160,False,3,0
LQH_VBHN_D17_K2,LQH_VBHN,2,17,Tổ chức tư vấn lập quy hoạch,37,163,False,3,0
LQH_VBHN_D18_K1,LQH_VBHN,2,18,Đánh giá môi trường chiến lược trong lập quy hoạch,30,137,False,3,0
LQH_VBHN_D18_K2,LQH_VBHN,2,18,Đánh giá môi trường chiến lược trong lập quy hoạch,23,113,False,3,0
LQH_VBHN_D18_K3,LQH_VBHN,2,18,Đánh giá môi trường chiến lược trong lập quy hoạch,26,121,False,3,0
LQH_VBHN_D19_K1,LQH_VBHN,2,19,Lấy ý kiến về quy hoạch,91,403,False,5,0
LQH_VBHN_D19_K2,LQH_VBHN,2,19,Lấy ý kiến về quy hoạch,52,229,False,3,0
LQH_VBHN_D19_K3,LQH_VBHN,2,19,Lấy ý kiến về quy hoạch,70,325,False,3,0
LQH_VBHN_D19_K4,LQH_VBHN,2,19,Lấy ý kiến về quy hoạch,58,271,False,3,0
LQH_VBHN_D19_K5,LQH_VBHN,2,19,Lấy ý kiến về quy hoạch,21,93,False,3,0
LQH_VBHN_D20_K1,LQH_VBHN,2,20,Căn cứ lập quy hoạch,22,110,False,3,0
LQH_VBHN_D20_K2,LQH_VBHN,2,20,Căn cứ lập quy hoạch,6,27,False,3,0
LQH_VBHN_D20_K3,LQH_VBHN,2,20,Căn cứ lập quy hoạch,5,24,False,3,0
LQH_VBHN_D21_K1,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,88,396,False,3,0
LQH_VBHN_D21_K2,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,37,170,False,3,0
LQH_VBHN_D21_K3,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,74,327,False,3,0
LQH_VBHN_D21_K4,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,28,123,False,3,0
LQH_VBHN_D21_K5,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,88,397,False,3,0
LQH_VBHN_D21_K6,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,27,118,False,3,0
LQH_VBHN_D21_K7,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,23,103,False,3,0
LQH_VBHN_D21_K8,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,43,198,False,3,0
LQH_VBHN_D21_K9,LQH_VBHN,2,21,Yêu cầu về nội dung quy hoạch,37,162,False,3,0
LQH_VBHN_D22_K1,LQH_VBHN,2,22,Nội dung quy hoạch tổng thể quốc gia,68,308,False,3,0
